id,name,content
kirio-fan-club,Kirio Fan Club,"Bạn sẽ làm gì nếu người trong mộng của mình có những cú &quot;xì hơi&quot; vang trời? Với Aimi và Nami, câu trả lời chính là khóc trong hạnh phúc vì có thể định vị được Kirio – đối tượng thầm thương trộm nhớ của họ – từ khoảng cách xa chỉ qua một tiếng &quot;tủm&quot;.&nbsp; Đây chính là kiểu câu hỏi triết học sâu sắc mà hai cô bạn thân (kiêm tình địch) này thường đặt ra cho nhau để chứng minh tình yêu dành cho chàng trai dường như chẳng hề hay biết đến sự tồn tại của họ. Tuy nhiên, điều đó không thể ngăn cản họ thực hiện các nghi lễ hàng đêm để mời gọi anh bước vào giấc mơ, hay liệt kê chi tiết những gì họ thích ở anh, tỉ mỉ đến từng... cơ quan nội tạng.&nbsp; Nhưng khi đối mặt với thời khắc quyết định, liệu họ sẽ lựa chọn tình bạn đầy hài hước này hay đánh đổi nó để lấy một cơ hội có được tình yêu?"
haibara-choi-lai-tuoi-teen,Haibara Chơi Lại Tuổi Teen,"Natsuki Haibara luôn tự nhủ rằng những năm tháng trung học của mình là một thất bại thảm hại — cho đến khi cậu đột nhiên tỉnh dậy và nhận ra mình đã trở lại là một nam sinh năm nhất, với toàn bộ kiến thức và trải nghiệm tích lũy được từ thời đại học. Quyết tâm viết lại cuộc đời, Natsuki dấn thân vào nhóm bạn nổi tiếng trong trường, kết giao với những người bạn mà kiếp trước cậu chưa từng có, và tìm cách thu hẹp khoảng cách với người con gái mình thầm thương trộm nhớ. Thế nhưng, cơ hội thứ hai không đơn giản như việc nhấn nút &quot;Khởi động lại&quot;. Liệu Natsuki có thể biến những hối tiếc trong quá khứ thành một thời thanh xuân rực rỡ sắc màu hay không?!"
dai-chua-te-3d,Đại Chúa Tể 3D,"Đại Chúa Tể 3D mở ra một thế giới huyền ảo nơi vô số chủng tộc cùng tồn tại giữa những vùng trời rộng lớn giao thoa, tạo nên một bức tranh vừa tráng lệ vừa hiểm nguy. Câu chuyện xoay quanh Mục Trần, chàng thiếu niên đến từ hạ giới mang trong mình khát vọng vượt qua số phận để bước vào hàng ngũ kiếm hiệp tối thượng. Trên con đường tu luyện, cậu phải đối mặt với những thử thách khắc nghiệt, từ linh thú cổ đại, thế lực tà ác cho đến những âm mưu giành đoạt quyền năng giữa các thế giới. Mỗi trận chiến, mỗi bước đi đều khiến Mục Trần trưởng thành hơn, thấu hiểu ý nghĩa của sức mạnh và lòng kiên định. Giữa khung cảnh kỳ vĩ được tái hiện sống động qua kỹ xảo hoạt hình 3D, người xem như lạc vào cõi tiên giới rực rỡ, nơi lòng can đảm và niềm tin trở thành ngọn lửa dẫn lối cho những linh hồn không chịu khuất phục."
co-len-nao-nakamura,"Cố Lên Nào, Nakamura!","Nakamura là một cậu học sinh trung học nhút nhát, đã đem lòng thầm thương trộm nhớ cậu bạn cùng lớp Hirose ngay từ cái nhìn đầu tiên. Trớ trêu thay, dù học chung lớp nhưng cả hai vẫn chưa một lần trò chuyện với nhau. Liệu những nỗ lực vụng về, ngây ngô của Nakamura chỉ để thốt ra một lời chào &quot;Xin chào&quot; đơn giản có thể giúp cậu mở lòng và tạo nên một mối kết nối thực sự với người trong mộng? Một câu chuyện ngọt ngào và dở khóc dở cười về sự dũng cảm của tình yêu tuổi học trò."
canh-hoa-luan-hoi,Cánh Hoa Luân Hồi,"Petals Of Reincarnation mở ra thế giới kỳ lạ, nơi một vật được gọi là Nhánh Luân Hồi, có thể đánh thức tài năng từ kiếp trước, nhưng phải trả giá bằng nỗi đau. Toya Senji là một nam sinh luôn tự ti, khao khát có được siêu năng lực để khẳng định bản thân. Cuộc đời cậu thay đổi khi gặp Haito Luo Buffett - người sở hữu sức mạnh của kiếm sĩ Miyamoto Musashi. Từ đó, Toya bước vào thế giới của những con người có thể triệu hồi tài năng tiền kiếp bằng cách sử dụng Cành Luân Hồi. Bị cuốn vào những trận chiến nguy hiểm, cậu buộc phải đối mặt với quá khứ và tìm ra giá trị thật của mình."
ngu-linh-the-gioi,Ngự Linh Thế Giới,"Câu chuyện kể về một họa sĩ truyện tranh nổi tiếng, người đã trở nên lừng danh với bộ truyện tranh B.King. Tuy nhiên, sau nhiều năm, ông cạn kiệt ý tưởng và chỉ có thể dựa vào việc liên tục bỏ rơi các nhân vật của mình để thu hút sự chú ý. Một ngày nọ, ông nhận được một cuộc điện thoại bí ẩn và bị hút vào thế giới của B.King với thân phận một nhân vật tên là Vương Hiểu Long. Từ đó, Vương Hiểu Long, người giờ đây mang trong mình suy nghĩ của “người sáng tạo”, cùng với các nhân vật do chính mình tạo ra, bắt đầu một cuộc phiêu lưu kỳ ảo có thể được miêu tả là “Đường tắt của Thượng Đế, một bước lên thiên đường”."
noi-giac-mo-tro-thanh-hien-thuc,Nơi Giấc Mơ Trở Thành Hiện Thực,"Một cặp vợ chồng cảm thấy thế giới như sụp đổ khi hai đứa con của họ cùng qua đời trong một tai nạn. Vài năm sau, một vụ tai nạn khác tiếp tục cướp đi mạng sống của người chồng. May mắn thay, anh được lên thiên đường. Họ là cặp vợ chồng hết mực yêu thương nhau. Chris Nielsen (Robin Williams) là bác sĩ nhi khoa tại bệnh viện thành phố, còn Annie Collins sở hữu một phòng trưng bày tranh nghệ thuật. Họ có một con trai và một con gái. Chúng đều khỏe mạnh và ngoan ngoãn. Tai họa ập đến khi cả hai đứa chết trong một vụ tai nạn ô tô. Cái chết của con khiến Annie trở nên điên loạn. Cô từng nhiều lần cắt gân tay tự tử nhưng không thành. Chris buộc phải đưa vợ vào bệnh viện tâm thần."
o-khoa-tu-than-ke-dot-nhap,Ổ Khóa Tử Thần (Kẻ Đột Nhập),"Một ngày bình thường, Kyeong Min về nhà và phát hiện ra toàn bộ hệ thống đèn chiếu sáng đã bị hỏng. Khi đang loay hoay bật đèn pin để xem xét tình hình thì cô bỗng nghe thấy tiếng động lạ."
the-gioi-hoan-my,Thế Giới Hoàn Mỹ,"Thới Giới Hoàn Mỹ là phim hoạt hình kể về quá trình trưởng thành của một đứa trẻ trời sinh Chí Tôn cốt (đứa bé này tương lai có thể sánh vai cùng hung Thái cổ được trời ưu ái), có thể chinh chiến với Chân Hống, Kim Sí Đại Bàng có huyết mạnh tinh thuần đến hoàn mỹ, Nguyên thủy bảo thuật của nó sẽ danh chấn thiên hạ, được ghi khắc vào lịch sử của dân tộc."
vu-dieu-tinh-thu,Vũ Điệu Tình Thù,"Soi và Mala là hai người bạn thân và cùng là vũ nữ trong một đoàn kịch. Những tưởng họ sẽ đồng hành cùng nhau vươn đến đỉnh cao sự nghiệp, nhưng sự xuất hiện của một người đàn ông đã làm rạn nứt tình cảm giữa hai cô gái, khiến Mala phải dứt áo ra đi. Mặc dù vậy, trong suốt nhiều năm tháng sau đó, số phận của Soi và Mala vẫn gắn liền với nhau qua bao thăng trầm, tổn thương và mất mát của cuộc đời. Không chỉ là câu chuyện yêu hận tình thù giữa hai nàng vũ nữ, Vũ Điệu Tình Thù còn khắc họa thời kỳ hoàng kim của múa truyền thống Thái Lan và những yếu tố lịch sử dẫn đến sự suy tàn của môn nghệ thuật này."
tien-si-da-hoi-sinh-the-gioi-phan-4,Tiến Sĩ Đá: Hồi Sinh Thế Giới (Phần 4),"Chuyển thể từ manga cùng tên của tác giả Riichiro Inagaki. Lấy bối cảnh tương lai, ngày định mệnh của nhân loại đã đến, một tia sáng kì dị xuất hiện trên địa cầu khiến toàn bộ loài người hóa thành đá. Mấy ngàn năm trôi qua, ngày nọ cậu thiếu niên Senkuu bỗng nhiên phá đá thức tỉnh, trước mắt cậu là những pho tượng hóa đá của nhân loại. Cùng với cậu bạn của mình là Taiju bắt đầu đại nghiệp giải cứu nhân loại. Cuộc phiêu lưu mới bắt đầu, điều gì sẽ chờ đợi Senkuu và Taiju ở phía trước? Đại nghiệp ấy có thành công mỹ mãn hay thất bại trong tuyệt vọng?"
buc-tuong-bang,Bức Tường Băng,"Koyuki chật vật trong việc kết nối với mọi người và chấp nhận sống những năm tháng trung học cô độc – và rồi Minato xuất hiện, quyết tâm làm tan lớp băng bao quanh cô."
cha-se-tim-con,Cha Sẽ Tìm Con,"Bị ngồi tù oan vì tội giết chính con trai mình, một người cha dấn thân vào sứ mệnh giải cứu tuyệt vọng sau khi biết tin cậu bé có thể vẫn còn sống."
ba-dong-muifei-muoi-phi,Bà Đồng Muifei (Muội Phi),"Bà Đồng Muifei là một cô gái trẻ sống trong một ngôi làng ở vùng núi, mang trên vai trách nhiệm gánh chịu những điều bất hạnh và đau khổ thay cho cộng đồng. Cuộc đời Muifei bắt đầu rẽ sang bước ngoặt bi kịch khi cô đem lòng yêu chàng trai thành phố Phum và rời bỏ quê nhà để đi theo tiếng gọi của con tim. Tuy nhiên, hy vọng về một cuộc sống tốt đẹp hơn nhanh chóng tan biến khi cô phải đối mặt với vô vàn khó khăn, sự bóc lột và những hành vi ngược đãi tàn nhẫn. Bị nhấn chìm trong đau đớn tột cùng, Muifei trở lại dưới hình dạng một linh hồn báo oán, quyết tâm đòi lại công lý."
cay-cam-o-nha-cau-ay-nhung-qua-cam-luon-roi-sang-nha-toi,Cây cam ở nhà cậu ấy nhưng quả cam luôn rơi sang nhà tôi,"Ko là một cậu bé mê cam hơn bất cứ thứ gì trên đời - nhưng không phải cam nào cậu cũng thích. Nhất định phải là cam từ cây ở nhà bên cạnh mới được. Không có loại cam nào ngon bằng, cũng chẳng có loại nào khiến cậu hạnh phúc đến thế. Thơm, ngọt, ngon lành - mọi thứ về những quả cam nhà trồng ấy, Ko đều yêu thích vô cùng. Chỉ có một điều ngoại lệ: chủ nhân thật sự của cây cam đó. Cậu con trai mang cái tên ngầu y hệt tên cậu. Vì hai người trùng tên nên mọi người gọi cậu ta là “Ko Hai”, theo cách gọi quen thuộc mỗi khi có hai người cùng tên. Và thế là Ko nghiễm nhiên trở thành “Ko Một”. Nhưng ngoài cái tên giống nhau ra, cả hai chẳng có điểm gì chung. Tính cách trái ngược hoàn toàn - như thể ông trời đã phái một vị thần tối cao xuống để trừng trị con quỷ cam tinh nghịch vậy. Trong lúc câu chuyện của hai Ko dần mở ra, họ cũng lớn lên - không chỉ về dáng hình mà cả những cảm xúc âm thầm nảy nở trong tim."
vuong-quoc-ma-thuat-phan-2,Vương Quốc Ma Thuật (Phần 2),"Câu chuyện là một dòng chảy của số phận và cuộc chiến bảo vệ thế giới đi theo con đường lẽ phải.Aladin, nhân vật chính của bộ phim, đã đặt ra mục tiêu khám phá thế giới sau khi gần hết quãng đời mình bị mắc kẹt trong một căn phòng. Người bạn thân nhất của cậu ta là cây sáo và linh hồn của lửa mang tênUgo.Chẳng bao lâu sau, Aladin phát hiện ra mình là một Magi, một nhà ma thuật có quyền chọn vua, và cậu ấy được sinh ra để lựa chọn các vị vua, những người sẽ đi theo con đường chân chính, chiến đấu chống lại những người muốn tiêu diệt số phận. Cùng đồng hành với Aladin trên chuyến phiêu lưu ấy là những người bạn đến từ thế giới Ngàn Lẻ Một Đêm - Ali 33, Sinbad cùng chiến đấu với nhau để giữ sự cân bằng cho thế giới."
vuong-quoc-ma-thuat-phan-1,Vương Quốc Ma Thuật (Phần 1),"Câu chuyện là một dòng chảy của số phận và cuộc chiến bảo vệ thế giới đi theo con đường lẽ phải.Aladin, nhân vật chính của bộ phim, đã đặt ra mục tiêu khám phá thế giới sau khi gần hết quãng đời mình bị mắc kẹt trong một căn phòng. Người bạn thân nhất của cậu ta là cây sáo và linh hồn của lửa mang tênUgo.Chẳng bao lâu sau, Aladin phát hiện ra mình là một Magi, một nhà ma thuật có quyền chọn vua, và cậu ấy được sinh ra để lựa chọn các vị vua, những người sẽ đi theo con đường chân chính, chiến đấu chống lại những người muốn tiêu diệt số phận. Cùng đồng hành với Aladin trên chuyến phiêu lưu ấy là những người bạn đến từ thế giới Ngàn Lẻ Một Đêm - Ali 33, Sinbad cùng chiến đấu với nhau để giữ sự cân bằng cho thế giới."
dem-ky-uc,Đêm Ký Ức,"Khi người anh trai bị bắt cóc trở về, mất hết ký ức của 19 ngày trước đó và bắt đầu hành xử kỳ quặc, Jin-seok quyết tâm đi tìm sự thật đằng sau vụ bắt cóc."
sau-tat-ca,Sau Tất Cả,"Bị mắc kẹt trong vòng xoáy sáng tác và nỗi đau chia tay với Tessa, Hardin đến Bồ Đào Nha để tìm kiếm người phụ nữ anh từng làm tổn thương trong quá khứ – và để tìm lại chính mình. Với hy vọng giành lại Tessa, anh nhận ra mình cần thay đổi bản thân trước khi có thể đưa ra quyết định cuối cùng."
